sample_id,target_class_id,tx0_x,tx0_y,tx0_z,tx1_x,tx1_y,tx1_z,u1_x,u1_y,u1_z,u1_distance_m,u1_angle_deg,u1_required_rate_bpshz,u1_pilot_snr_db,u2_x,u2_y,u2_z,u2_distance_m,u2_angle_deg,u2_required_rate_bpshz,u2_pilot_snr_db,angular_separation_deg,h11_power_db,h12_power_db,h21_power_db,h22_power_db,h11_num_paths,h12_num_paths,h21_num_paths,h22_num_paths,tx0_sector_label,tx0_codebook_label,tx0_sector_angle_deg,tx0_refinement_angle_deg,tx0_target_angle_deg,tx1_sector_label,tx1_codebook_label,tx1_sector_angle_deg,tx1_refinement_angle_deg,tx1_target_angle_deg,best_tx0_sector,best_tx0_codebook,best_tx0_target_angle_deg,best_tx1_sector,best_tx1_codebook,best_tx1_target_angle_deg,target_score,best_score,target_is_best,target_sinr_u1_db,target_sinr_u2_db,target_rate_u1_bpshz,target_rate_u2_bpshz,target_sum_rate_bpshz
7224,151,0.0,-0.01,1.5,0.0,0.01,1.5,4.477598492239188,2.0792287221345687,1.5,4.936808719876839,24.908386881744878,1.0716306570844654,-2.9074496107488694,1.5711645513750963,2.7213368300328273,1.5,3.1423291027501916,60.0,4.207467658569544,1.0330045209367504,35.091613118255125,-81.88715722831779,-77.9797583688805,-81.87233684833716,-77.93188271665154,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-17.002218658411568,-17.002218658411568,1,-2.9249420946270996,1.0275591821772954,0.5944763140611575,1.180745966320547,1.7752222803817046
7225,151,0.0,-0.01,1.5,0.0,0.01,1.5,3.212127807039579,1.5194924062330102,1.5,3.5533958717481333,25.316422405971583,2.5756688592380472,-0.048363497769171974,1.8885982036904547,3.2711480438751823,1.5,3.7771964073809086,60.0,3.502529740654063,-0.5693834757124329,34.68357759402842,-79.03415660949074,-79.57409938872584,-79.01325073535746,-79.53427071330071,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-16.61695452514896,-16.61695452514896,1,-0.0789203336017069,-0.5731563682711527,0.9869511671520016,0.9079394693970056,1.8948906365490072
7226,151,0.0,-0.01,1.5,0.0,0.01,1.5,7.959197651917258,3.551973438461471,1.5,8.715809920473312,24.04990722963831,1.088809096152617,-7.848019620690106,2.946834851152578,5.104067683710935,1.5,5.893669702305155,60.0,1.3917980813205433,-4.44086766755249,35.95009277036169,-86.82103007443496,-83.43128264559374,-86.8129068582784,-83.40575490514078,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-2.6617390607662106,-2.6617390607662106,1,-7.905163626294152,-4.442420294561835,0.21659553761164868,0.4431280482645308,0.6597235858761794
7227,151,0.0,-0.01,1.5,0.0,0.01,1.5,8.209139067572949,3.695358201732328,1.5,9.002535002423642,24.234974702177198,4.741151568598328,-8.129261245226045,2.3632433924654173,4.093257626401538,1.5,4.726486784930834,60.0,4.17960725625772,-2.5207655055678617,35.7650252978228,-87.10206996290728,-81.51748368625967,-87.09414848281433,-81.48565274315615,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-65.35772639060657,-65.35772639060657,1,-8.16917203181852,-2.523177654137277,0.20468454751164353,0.6409431033166245,0.8456276508282681
7228,151,0.0,-0.01,1.5,0.0,0.01,1.5,7.239484929896194,3.039815828780228,1.5,7.8517910264535775,22.77723980508749,2.853816635858528,-6.941017959409011,2.7493917444372244,4.7620861912756975,1.5,5.498783488874448,60.0,2.524554665691269,-3.837568124435189,37.22276019491251,-85.91447232370021,-82.82981332874691,-85.90590519699731,-82.80245536202347,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-21.008103187877342,-21.008103187877342,1,-7.214870084397294,-3.839351334630965,0.2508339859683863,0.49887295593056674,0.749706941898953
7229,151,0.0,-0.01,1.5,0.0,0.01,1.5,3.3394836437278443,1.4144308371942824,1.5,3.626674178904402,22.954978210338627,3.590248520853042,-0.22677584548715657,5.024848584376569,8.215858720898781,1.5,9.63065095503309,58.54989493144749,1.8735202448875201,-8.711337549112667,35.59491672110886,-79.21034427327973,-87.69161345689996,-79.19166308307544,-87.67622478670097,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-18.873289803537727,-18.873289803537727,1,-0.47338894357601446,-8.824454392835024,0.9235133930405831,0.17770795208433612,1.1012213451249193
7230,151,0.0,-0.01,1.5,0.0,0.01,1.5,2.3680619713668203,0.9960779828733238,1.5,2.5690248827519557,22.813084118031348,3.7297641271264865,2.771774987405717,1.8099897344241387,3.1349941812007063,1.5,3.6199794688482765,60.0,2.7211497403866134,-0.19924671639346014,37.18691588196865,-76.21932981698437,-79.20569510902976,-76.19311225018258,-79.16413395398175,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-13.930805219612616,-13.930805219612616,1,2.4813956885998687,-0.20335346549236008,1.470239007007562,0.9666190683701049,2.4368580753776667
7231,151,0.0,-0.01,1.5,0.0,0.01,1.5,4.1947086093039685,1.9961165333985393,1.5,4.645434482572737,25.448158695525656,2.929941150308715,-2.3784277101593214,3.3391085274848353,5.633575856100027,1.5,6.548803149030753,59.344114473329235,3.3837820815913293,-5.357746231305236,33.89595577780358,-81.35938397271751,-84.34545312921374,-81.34331494774761,-84.32263346889354,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-27.53354860067813,-27.53354860067813,1,-2.407756132746902,-5.3820262009106745,0.6548141915704585,0.36692277048802285,1.0217369620584813
7232,151,0.0,-0.01,1.5,0.0,0.01,1.5,3.568855295008921,1.617353308848636,1.5,3.9182342760938687,24.379342294561265,2.037946701936201,-0.8985987572957961,3.981611057852493,6.89635264817858,1.5,7.963222115704984,60.0,3.039041767067797,-7.05824808033725,35.62065770543873,-79.88178736313797,-86.04202916145448,-79.86348599488409,-86.02313531792554,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-17.1557258361532,-17.1557258361532,1,-0.9410452976468311,-7.05909927238703,0.8521463913351652,0.2592175773405173,1.1113639686756827
7233,151,0.0,-0.01,1.5,0.0,0.01,1.5,6.025316144827362,2.8980510035725087,1.5,6.686040252976712,25.686580924260653,1.7452678190755977,-5.543677103697643,4.234017765534989,7.333533890055849,1.5,8.468035531069976,60.0,3.9218705389532205,-7.592688777676209,34.31341907573935,-84.51982687458178,-86.5753432896662,-84.50856434128595,-86.55757601526449,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-30.534735990445213,-30.534735990445213,1,-5.581378524437486,-7.593441614863927,0.3523137302590024,0.23148489332437583,0.5837986235833783
7234,151,0.0,-0.01,1.5,0.0,0.01,1.5,8.625925185783466,3.928764690695822,1.5,9.478490243999397,24.487371308697764,2.1751936568928882,-8.576909185961386,4.782252323524579,7.57605859539521,1.5,8.959162970206417,57.73855895598176,4.591554097302472,-8.083070254890032,33.251187647284,-87.54939395576147,-87.06435462852832,-87.54179642354968,-87.04795749247833,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-46.157832799372464,-46.157832799372464,1,-8.599172854108692,-8.35743220701075,0.1865826030786327,0.1965663872515032,0.3831489903301359
7235,151,0.0,-0.01,1.5,0.0,0.01,1.5,4.984855070845057,2.169420872973217,1.5,5.436466407642151,23.518790781009415,1.834531576185149,-3.745891475036593,1.4478310223867605,2.5077168915482613,1.5,2.8956620447735206,60.0,4.938358023732794,1.74512472529103,36.481209218990585,-82.72352932844173,-77.27171801406459,-82.71077871262489,-77.21976251229727,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-27.996380361144492,-27.996380361144492,1,-3.877888889348609,1.738715865783297,0.49514217722655784,1.317508463363745,1.812650640590303
7236,151,0.0,-0.01,1.5,0.0,0.01,1.5,6.6123998156105035,2.890252000648869,1.5,7.21646644478727,23.609935152502143,3.1985070635308035,-6.207598960522736,4.592123499088516,7.644722610317546,1.5,8.917924759695008,59.00710011228112,3.990350036566345,-8.042844661395685,35.397164959778976,-85.18212669631296,-87.02443248335524,-85.17248619811102,-87.00773189898398,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-44.87735925072926,-44.87735925072926,1,-6.3216880816353225,-8.096282741820716,0.30247128091506964,0.20791069667360346,0.5103819775886731
7237,151,0.0,-0.01,1.5,0.0,0.01,1.5,4.666265667407587,1.9755860852140774,1.5,5.067245371887793,22.946645582195053,1.08400533058298,-3.1346889832579414,2.3905720255640523,4.1405922074297825,1.5,4.781144051128104,60.0,1.612665254407045,-2.620816602958947,37.05335441780495,-82.11294195240771,-81.61716980866002,-82.09957622084623,-81.58570384054724,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-1.3397404527469774,-1.3397404527469774,1,-3.3758038368789958,-2.623174029547827,0.5456144755031376,0.6291153452039451,1.1747298207070827
7238,151,0.0,-0.01,1.5,0.0,0.01,1.5,6.692669814698737,2.7723165002954695,1.5,7.244140254467065,22.500890708219792,2.6840471473454506,-6.241076763707335,3.167428835888687,4.982910087267148,1.5,5.904404996966913,57.55757572654886,2.591686662456884,-4.457025056500382,35.05668501832907,-85.21514018103016,-83.44674208527744,-85.20596400129563,-83.42191229408867,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-20.277999101872485,-20.277999101872485,1,-6.585524291307107,-4.777821104906979,0.2862975588661911,0.41448898353880254,0.7007865424049937
7239,151,0.0,-0.01,1.5,0.0,0.01,1.5,4.572351258838781,2.1953368140051572,1.5,5.072070559557595,25.647199772552124,4.277746026929583,-3.1422258583279223,4.4437247404136375,7.107183120940999,1.5,8.382048764064361,57.984558147500955,3.88957107271151,-7.504135760551339,32.337358374948835,-82.12193790740876,-86.48659583991277,-82.10711309591622,-86.46902299813962,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-53.61395312769489,-53.61395312769489,1,-3.1815729617982633,-7.722288246597238,0.5662454882665694,0.22521945388104903,0.7914649421476184
7240,151,0.0,-0.01,1.5,0.0,0.01,1.5,7.9113019484766935,3.884115656268221,1.5,8.813345162379552,26.149091556118545,4.576271192011883,-7.944397965943412,1.4718311881015897,2.5420122933236637,1.5,2.9373650685056445,59.929056213311995,2.8605114886978313,1.6205350339959939,33.779964657193446,-86.91797169778073,-77.39553222890999,-86.9092852035317,-77.3443522035923,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-41.51992670578498,-41.51992670578498,1,-8.024445306134666,1.6140368280266935,0.21113649060665732,1.2928518997943852,1.5039883904010425
7241,151,0.0,-0.01,1.5,0.0,0.01,1.5,8.869344913268847,4.076621499807785,1.5,9.761358616669252,24.684954695072204,4.650398332808766,-8.832412800027154,2.1702564988440924,3.5251042330941966,1.5,4.139610262446652,58.38116287755617,3.764191399999971,-1.3672321171546933,33.69620818248397,-87.80473504944308,-80.36785493204323,-87.79730003761544,-80.33211935474299,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-56.9976258672765,-56.9976258672765,1,-8.845727726079812,-1.5106220078800967,0.1768907213807162,0.7708006364896761,0.9476913578703923
7242,151,0.0,-0.01,1.5,0.0,0.01,1.5,7.2290297804124135,3.118194444810416,1.5,7.8728653082429965,23.332634240769806,3.490385150888117,-6.964213631243505,1.3411843616443269,2.322999456684805,1.5,2.6823687232886533,60.0,1.91435205074017,2.411781365574156,36.667365759230194,-85.93783956407992,-76.60919176790549,-85.9291008688318,-76.55310587201414,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-19.639765329864623,-19.639765329864623,1,-7.122607463814527,2.4043172114720375,0.25576911743464537,1.4539279765806237,1.7096970940152691
7243,151,0.0,-0.01,1.5,0.0,0.01,1.5,7.797249624723301,4.10812941995108,1.5,8.813275727067392,27.783357713648577,1.0877755972890135,-7.94407754145139,3.4529454047784376,5.492545831019896,1.5,6.487749353530434,57.844055908804606,2.1699684691446417,-5.276463807704496,30.06069819515603,-86.91815287105287,-84.2640195966921,-86.90896477903968,-84.24135104529279,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,1,30.0,4,1,60.0,-7.6167097936001475,-7.587108053837957,0,-8.368558987423468,-5.5264950787145,0.19609610487090098,0.35628369025789947,0.5523797951288004
7244,151,0.0,-0.01,1.5,0.0,0.01,1.5,4.058962808810782,1.9670023944949369,1.5,4.510463114055798,25.855160062005563,2.247232410682606,-2.1219606807695577,1.3588742475953943,2.2886710218668234,1.5,2.661682600745415,59.300724850793415,2.279385743874105,2.4790421339160913,33.44556478878785,-81.10364222620373,-76.54196534637323,-81.08684791835785,-76.4858451036722,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-4.083761542296948,-4.083761542296948,1,-2.1805550104674563,2.445292863939554,0.6828101492166876,1.462585994378572,2.1453961435952595
7245,151,0.0,-0.01,1.5,0.0,0.01,1.5,2.478063411629484,1.1210923760908111,1.5,2.7198614648150183,24.342312344415575,2.3641119067667,2.276265986170203,4.365443615274626,7.5611701392328134,1.5,8.73088723054925,60.0,3.22935194568588,-7.858471255960133,35.657687655584425,-76.71494590708575,-86.840589221065,-76.68862125141808,-86.82335849354843,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-18.29437165532084,-18.29437165532084,1,2.219463634725699,-7.8591794931052945,1.4152401742018406,0.21873477669108346,1.633974950892924
7246,151,0.0,-0.01,1.5,0.0,0.01,1.5,1.9468687769758015,0.843629125948248,1.5,2.1217936131752912,23.428345662070466,2.3659944059497335,4.436225916528169,3.417860950870154,5.5951020580446205,1.5,6.55644267262501,58.58063578619733,2.851337676357798,-5.367977268017761,35.152290124126864,-74.56121343898037,-84.35547549560125,-74.52866132106013,-84.33286450560604,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-10.66359008048067,-10.66359008048067,1,4.259438035923876,-5.477046270549799,1.87440889200057,0.35989425967109656,2.2343031516716665
7247,151,0.0,-0.01,1.5,0.0,0.01,1.5,7.714327210562495,3.865101393941747,1.5,8.628432829724954,26.61219613844585,4.091299481776433,-7.7600543533487665,4.161790107392275,7.208431916440953,1.5,8.323580214784549,60.0,3.3404421640327175,-7.4430842149215,33.38780386155415,-86.73395948270836,-86.42604671821056,-86.72494159093705,-86.4079714525098,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-48.81234425131597,-48.81234425131597,1,-7.908898270363931,-7.443863379865089,0.21642265129096486,0.2389597932172722,0.45538244450823706
7248,151,0.0,-0.01,1.5,0.0,0.01,1.5,2.880852390821599,1.4192510549189072,1.5,3.211476927301667,26.227148496008244,1.249451551771175,0.831909098618077,3.321584296935243,5.4983075219908795,1.5,6.4237300572197364,58.863392889203794,1.5073719310417673,-5.190088815511141,32.636244393195554,-78.15688379585579,-84.1781246805659,-78.13297813897022,-84.15497605309943,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-1.0896199221115035,-1.0896199221115035,1,0.7221566908153255,-5.260532769957264,1.1249282005837025,0.37608486389115936,1.5010130644748618
7249,151,0.0,-0.01,1.5,0.0,0.01,1.5,6.313847562013658,2.8607840078831406,1.5,6.931721011127448,24.375127207514417,4.937286005614018,-5.85757826707651,4.035029064795743,6.988875350243356,1.5,8.070058129591484,60.0,3.6641751128701574,-7.174130019669067,35.62487279248558,-84.832808931016,-86.15765994896954,-84.82246550466479,-86.13901725725736,1,1,1,1,2,0,30.0,-5.0,25.0,4,1,60.0,0.0,60.0,2,0,25.0,4,1,60.0,-65.1301488654825,-65.1301488654825,1,-5.8899451654118735,-7.17495884992815,0.33071369635067643,0.2529580478930115,0.583671744243688
7250,152,0.0,-0.01,1.5,0.0,0.01,1.5,7.1743288429342975,3.292684012641502,1.5,7.893843319553785,24.65292674821839,3.5314552857202495,-6.987107448976425,2.299607213364939,-2.5451987409930896,1.5,3.4301938672490317,-47.901937430836334,4.323683563141311,0.2664960057818745,72.55486417905473,-85.9611726432673,-78.69839123180641,-85.95199468656472,-78.7359681259046,1,1,1,1,2,0,30.0,-5.0,25.0,5,0,-45.0,-5.0,-50.0,2,0,25.0,5,0,-50.0,-42.23342327355665,-42.23342327355665,1,-7.003601008720237,-0.011268465171683329,0.262265798087058,0.9981295625225061,1.2603953606095641
7251,152,0.0,-0.01,1.5,0.0,0.01,1.5,4.854055105389095,2.143103533213797,1.5,5.306104382711236,23.821835794869965,3.936675269898156,-3.5348359655943584,3.596962467747104,-4.376392465746746,1.5,5.66488746654567,-50.58317174149551,4.776665444564643,-4.097899914940579,74.40500753636547,-82.51294642536169,-83.06278715252887,-82.49972320318265,-83.08647798318498,1,1,1,1,2,0,30.0,-5.0,25.0,5,0,-45.0,-5.0,-50.0,2,0,25.0,5,0,-50.0,-59.44567561527158,-59.44567561527158,1,-3.6242678031355755,-4.141481204321992,0.5201289691265846,0.4702472911062172,0.9903762602328018
7252,152,0.0,-0.01,1.5,0.0,0.01,1.5,2.3724227275675136,1.1101627242744032,1.5,2.619322598048443,25.076996430957422,1.688921053003459,2.604312737000309,1.4676140764270331,-1.867487532960496,1.5,2.375163312930219,-51.83703658694883,4.778950602038504,3.4689801257689434,76.91403301790625,-76.38868340497469,-75.49590711181935,-76.36057450058799,-75.55341429534549,1,1,1,1,2,0,30.0,-5.0,25.0,5,0,-45.0,-5.0,-50.0,2,0,25.0,5,0,-50.0,-16.765401793397576,-16.765401793397576,1,2.567983046806432,3.2212280846230334,1.4886872541575307,1.632051096519312,3.1207383506768425
7253,152,0.0,-0.01,1.5,0.0,0.01,1.5,3.9733279706995726,2.0277458515778384,1.5,4.460839427880667,27.037012174919738,1.3085353527876182,-2.0254162499206805,6.415231733551945,-6.978328428993287,1.5,9.479043509662134,-47.40743125011185,4.805194250037019,-8.574466267821732,74.44444342503158,-81.00800572912007,-87.53935350541002,-80.99030348750898,-87.55284474198037,1,1,1,1,2,0,30.0,-5.0,25.0,5,0,-45.0,-5.0,-50.0,2,0,25.0,5,1,-45.0,-42.88000367892746,-42.84350925341214,0,-2.267903987490681,-8.948266596208756,0.6719378473597596,0.17300094126224816,0.8449387886220078
7254,152,0.0,-0.01,1.5,0.0,0.01,1.5,2.5521185584872894,1.31394940968791,1.5,2.8705003375360274,27.241517551736862,2.8712780080074642,1.808745861208105,3.236967840315846,-3.670545496639177,1.5,4.893962100602862,-48.59168631188309,1.0141390026424841,-2.825820829286878,75.83320386361996,-77.18384311455706,-81.79070806687517,-77.15614137638019,-81.81732978566755,1,1,1,1,2,0,30.0,-5.0,25.0,5,0,-45.0,-5.0,-50.0,2,0,25.0,5,0,-50.0,-3.6146242048487975,-3.6146242048487975,1,1.5055744792845849,-2.960849358140767,1.271635910194588,0.5904590209391863,1.8620949311337744
7255,152,0.0,-0.01,1.5,0.0,0.01,1.5,3.941864120767357,1.816662125155463,1.5,4.340340311953358,24.74326114398812,1.5057781497735752,-1.788036826789374,2.880831874526848,-3.319417947705737,1.5,4.395193715963022,-49.04618268112063,3.1449003951102723,-1.8905547938306135,73.78944382510875,-80.76967550614586,-80.85544203141892,-80.75292406437767,-80.8852915063313,1,1,1,1,2,0,30.0,-5.0,25.0,5,0,-45.0,-5.0,-50.0,2,0,25.0,5,0,-50.0,-11.626998626588183,-11.626998626588183,1,-1.8111921137652107,-1.9719010256125404,0.7303077820660966,0.709337305050777,1.4396450871168736
7256,152,0.0,-0.01,1.5,0.0,0.01,1.5,2.941020516358517,1.2689055462100238,1.5,3.2030802304725796,23.337819439434213,1.1649559302516397,0.8534351140133861,5.726302563757654,-7.817508474128488,1.5,9.690406585627262,-53.77733043097099,4.645937110844663,-8.765529363724207,77.1151498704052,-78.13293648193599,-87.7304166013125,-78.1114521235749,-87.74487933920491,1,1,1,1,2,0,30.0,-5.0,25.0,5,0,-45.0,-5.0,-50.0,2,0,25.0,5,0,-50.0,-39.12739414614227,-39.12739414614227,1,0.6788103650312838,-9.54415380652527,1.117149162847978,0.15194567715637378,1.2690948400043518
7257,152,0.0,-0.01,1.5,0.0,0.01,1.5,8.156649224562987,3.7924421865255233,1.5,8.995195623815109,24.93611908915554,4.535930457578193,-8.122067126921026,2.2060214623958747,-2.857026630553643,1.5,3.609588876900517,-52.32687246209927,1.129433801329974,-0.17602221549881783,77.2629915512548,-87.09509539311865,-79.14090945308712,-87.08695436450932,-79.17900237501833,1,1,1,1,2,0,30.0,-5.0,25.0,5,0,-45.0,-5.0,-50.0,2,0,25.0,5,0,-50.0,-36.45518326940245,-36.45518326940245,1,-8.131095725697653,-0.508039556755505,0.20636398578730808,0.9180828561655622,1.1244468419528704
7258,152,0.0,-0.01,1.5,0.0,0.01,1.5,7.0849730913552404,3.7018558195409903,1.5,7.993783848334738,27.58679692150212,1.5226000926537675,-7.095941957908819,4.366458141597717,-5.369102276722415,1.5,6.920492465152376,-50.88003699701449,3.425964111443802,-5.838922732716528,78.46683391851661,-86.07089388706534,-84.80380997030481,-86.06082919549712,-84.82328435493275,1,1,1,1,2,0,30.0,-5.0,25.0,5,0,-45.0,-5.0,-50.0,2,1,30.0,5,0,-50.0,-21.90352842919653,-21.88907419381549,0,-7.464960428044947,-5.900975707466402,0.2378922197555031,0.32996380338775916,0.5678560231432622
7259,152,0.0,-0.01,1.5,0.0,0.01,1.5,6.506149819239411,2.7687808101061573,1.5,7.070794343268735,23.05284000921279,2.3462500583673087,-6.030482015578546,4.515880593011625,-5.649475225679537,1.5,7.232547812210154,-51.363077367557715,3.04895591345942,-6.222364626635017,74.41591737677051,-85.0049898157083,-85.18725186422331,-84.99536925316684,-85.20601516282021,1,1,1,1,2,0,30.0,-5.0,25.0,5,0,-45.0,-5.0,-50.0,2,0,25.0,5,0,-50.0,-22.80543404021095,-22.80543404021095,1,-6.2440896701904,-6.341596727563608,0.3073822549113788,0.30122273915559883,0.6086049940669777
7260,152,0.0,-0.01,1.5,0.0,0.01,1.5,6.168204136889981,3.084148188464939,1.5,6.896282500214028,26.56539389914519,1.239170604982124,-5.812595674563194,1.2226526358804581,-1.6726542104130029,1.5,2.071871515233939,-53.83448203099357,1.2802007085418814,4.660696254688902,80.39987593013876,-84.78874922214627,-74.3041909828994,-84.77748291215148,-74.37188036401761,1,1,1,1,2,0,30.0,-5.0,25.0,5,0,-45.0,-5.0,-50.0,2,0,25.0,5,0,-50.0,0.42284365146367375,0.42284365146367375,1,-5.956140638612981,3.7934581610453346,0.32623617722698295,1.7635060129979048,2.0897421902248876
7261,152,0.0,-0.01,1.5,0.0,0.01,1.5,5.171753072755588,2.1787073793478458,1.5,5.611933329110533,22.844260051151235,4.531330527074386,-4.0221726433164315,2.6414889386828313,-3.5384438465531605,1.5,4.415659482839871,-53.25823843239015,3.689308005373682,-1.9300631471875798,76.10249848354138,-82.9990766110525,-80.89495038477587,-82.98705988090472,-80.92647708170131,1,1,1,1,2,0,30.0,-5.0,25.0,5,0,-45.0,-5.0,-50.0,2,0,25.0,5,0,-50.0,-50.69903439037242,-50.69903439037242,1,-4.284611590955404,-2.532510513015711,0.4571782371615546,0.6398317689004059,1.0970100060619605
7262,152,0.0,-0.01,1.5,0.0,0.01,1.5,4.206226630265925,1.8585538385177858,1.5,4.598539424189754,23.838610071506675,4.967713725778253,-2.290701090871241,3.9145613903605834,-5.293702370805343,1.5,6.583849608669071,-53.51799468421292,4.270851525893839,-5.40491010587038,77.3566047557196,-81.27085628282896,-84.36979734345867,-81.25558832845954,-84.39101136397433,1,1,1,1,2,0,30.0,-5.0,25.0,5,0,-45.0,-5.0,-50.0,2,0,25.0,5,0,-50.0,-67.43021361277893,-67.43021361277893,1,-2.3807154872945424,-6.089709894509222,0.658097951053639,0.3173656606734063,0.9754636117270453
7263,152,0.0,-0.01,1.5,0.0,0.01,1.5,2.1675365233872714,0.965299605135526,1.5,2.372765877176377,24.005518619856346,4.165495130411436,3.46382165987116,5.568783511380274,-7.286738889670795,1.5,9.171036661297434,-52.611658478955356,1.6905819403755946,-8.286763764344308,76.61717709881171,-75.53085149077687,-87.2516510019326,-75.50106557771714,-87.26670224904966,1,1,1,1,2,0,30.0,-5.0,25.0,5,0,-45.0,-5.0,-50.0,2,0,25.0,5,0,-50.0,-15.185068996998972,-15.185068996998972,1,3.37147704903869,-8.667482111973001,1.6660476782216354,0.18384868186990666,1.8498963600915421
7264,152,0.0,-0.01,1.5,0.0,0.01,1.5,4.636106446751813,2.258267407532469,1.5,5.15686481008928,25.970912502604904,4.920447754514173,-3.286271426201604,5.704968130184276,-6.248059395634046,1.5,8.46078646331351,-47.60147075569041,3.06933986718891,-7.586555077958009,73.5723832582953,-82.26591004591776,-86.5514423155463,-82.25115866378991,-86.56660431215458,1,1,1,1,2,0,30.0,-5.0,25.0,5,0,-45.0,-5.0,-50.0,2,0,25.0,5,0,-50.0,-53.75219262725031,-53.75219262725031,1,-3.353508513972918,-7.910351091154863,0.5479508412202817,0.21635543102666194,0.7643062722469436
7265,152,0.0,-0.01,1.5,0.0,0.01,1.5,2.3185653764440572,1.218724974693038,1.5,2.619357930636002,27.728100438636783,1.372241867923587,2.6055736520214694,2.2470435300239022,-3.0498555619957948,1.5,3.7882480878182943,-53.61830822416468,1.1397546356424897,-0.5962217444703672,81.34640866280147,-76.39017059595793,-79.56110898205866,-76.35931358556682,-79.59802724939928,1,1,1,1,2,0,30.0,-5.0,25.0,5,0,-45.0,-5.0,-50.0,2,1,30.0,5,0,-50.0,1.9616712108399486,1.9870398241205907,0,2.1685129877369387,-1.3375697454201498,1.4046841743222853,0.79487330330602,2.1995574776283053
7266,152,0.0,-0.01,1.5,0.0,0.01,1.5,4.467201617802015,2.1138745112423987,1.5,4.9421003372425805,25.323457161815426,3.1964195337162713,-2.9166478969335996,5.255842597416716,-7.093786757896483,1.5,8.828685744510764,-53.46496115623134,2.587905019414374,-7.955936681905785,78.78841831804677,-81.89656995370359,-86.92082391949407,-81.8815351345219,-86.93663425544045,1,1,1,1,2,0,30.0,-5.0,25.0,5,0,-45.0,-5.0,-50.0,2,0,25.0,5,0,-50.0,-24.3172094374833,-24.3172094374833,1,-2.9395000895481966,-8.614958349753719,0.5928449149928238,0.18594746117851424,0.778792376171338
7267,152,0.0,-0.01,1.5,0.0,0.01,1.5,3.0906738700977106,1.5633180864327578,1.5,3.463557190327964,26.831101824975413,4.687853398190632,0.17492830828336337,3.6044394243061832,-4.379170020942444,1.5,5.671782227467283,-50.54263612633095,2.0576735824288956,-4.108486190335712,77.37373795130637,-78.8125972437971,-83.07337342792401,-78.78995892930493,-83.09702070872959,1,1,1,1,2,0,30.0,-5.0,25.0,5,0,-45.0,-5.0,-50.0,2,0,25.0,5,0,-50.0,-30.858369352544862,-30.858369352544862,1,-0.03166619590295614,-4.149577576215947,0.9947499462390259,0.4694996696041263,1.4642496158431522
