sample_id,target_class_id,tx0_x,tx0_y,tx0_z,tx1_x,tx1_y,tx1_z,u1_x,u1_y,u1_z,u1_distance_m,u1_angle_deg,u1_required_rate_bpshz,u1_pilot_snr_db,u2_x,u2_y,u2_z,u2_distance_m,u2_angle_deg,u2_required_rate_bpshz,u2_pilot_snr_db,angular_separation_deg,h11_power_db,h12_power_db,h21_power_db,h22_power_db,h11_num_paths,h12_num_paths,h21_num_paths,h22_num_paths,tx0_sector_label,tx0_codebook_label,tx0_sector_angle_deg,tx0_refinement_angle_deg,tx0_target_angle_deg,tx1_sector_label,tx1_codebook_label,tx1_sector_angle_deg,tx1_refinement_angle_deg,tx1_target_angle_deg,best_tx0_sector,best_tx0_codebook,best_tx0_target_angle_deg,best_tx1_sector,best_tx1_codebook,best_tx1_target_angle_deg,target_score,best_score,target_is_best,target_sinr_u1_db,target_sinr_u2_db,target_rate_u1_bpshz,target_rate_u2_bpshz,target_sum_rate_bpshz
1134,121,0.0,-0.01,1.5,0.0,0.01,1.5,2.4439255770518122,-3.2344175042135084,1.5,4.053915245504125,-52.92530890880617,1.1960993278184464,23.81368563989275,2.5270490735112423,3.8791935420624624,1.5,4.62969972640917,56.91830234748857,2.1616922376300294,22.65874952833152,109.84361125629474,-80.15120159769553,-81.3375768174441,-80.18539119846885,-81.30613770925677,1,1,1,1,5,0,-45.0,-6.0,-51.0,4,1,60.0,-3.0,57.0,5,0,-51.0,4,1,57.0,-3.377820845689725,-3.377820845689725,1,-1.3879675900269741,-2.344121808571974,0.787805076225174,0.6625624871860111,1.4503675634111852
1135,121,0.0,-0.01,1.5,0.0,0.01,1.5,4.552046789110257,-6.407112647880313,1.5,7.859530676374822,-54.60743475894149,3.4735678733955173,18.05515783994629,2.746161940090713,4.513872956701746,1.5,5.283602414115407,58.6843948439913,1.0915418332861773,21.509527653296324,113.29182960293278,-85.909729397642,-82.48345003482085,-85.92774744147219,-82.45535958429198,1,1,1,1,5,0,-45.0,-6.0,-51.0,4,1,60.0,-3.0,57.0,5,0,-51.0,4,2,60.0,-20.96357280838714,-20.944004484572954,0,-7.642156863223544,-3.644239669693964,0.22909734089046488,0.518123983717518,0.7472213246079829
1136,121,0.0,-0.01,1.5,0.0,0.01,1.5,4.750311681018789,-6.38217668895987,1.5,7.955981420034006,-53.33935726419116,2.8967998789932046,17.94896254023181,5.120642425121119,8.265413455535654,1.5,9.723067336849013,58.22068916728191,3.2730934456440033,16.205607936489713,111.56004643147307,-86.01592469735648,-87.77446679683379,-86.03344137560998,-87.75927930109857,1,1,1,1,5,0,-45.0,-6.0,-51.0,4,1,60.0,-3.0,57.0,5,0,-51.0,4,1,57.0,-32.841182433791694,-32.841182433791694,1,-7.344764019906953,-8.87470716786063,0.244033684333673,0.175783137597217,0.41981682193089
1137,121,0.0,-0.01,1.5,0.0,0.01,1.5,1.1930856001759609,-1.6519990514532732,1.5,2.0377816652796117,-54.162912918194316,4.990335990725808,29.805513760141796,2.3127943893367098,3.6437641792233717,1.5,4.315789068193525,57.59561356471813,3.7354291289708645,23.269875230056588,111.75852648291244,-74.1593734774465,-80.72899696666873,-74.22848352943005,-80.69501200753172,1,1,1,1,5,0,-45.0,-6.0,-51.0,4,1,60.0,-3.0,57.0,5,0,-51.0,4,1,57.0,-34.779991391620854,-34.779991391620854,1,4.257228656562492,-1.7520022263193658,1.8738751628897459,0.7381503065867905,2.6120254694765364
1138,122,0.0,-0.01,1.5,0.0,0.01,1.5,7.778239055301382,-3.120498531703997,1.5,8.380842075100958,-21.85982540504887,1.2118825239988404,17.492179429567642,8.399588300249814,-2.5316475616025897,1.5,8.772817277811154,-16.772879594577233,3.9430935117738883,17.094149292859235,5.0869458104716365,-86.47270780802066,-86.87073794472906,-86.48042685512776,-86.876453429133,1,1,1,1,7,0,-15.0,-6.0,-21.0,7,1,-15.0,-3.0,-18.0,6,4,-24.0,7,1,-18.0,-29.805268086295214,-29.73283416535202,0,-8.144814355358868,-8.522759246224432,0.2057574238136204,0.18968598896052338,0.39544341277414374
1139,123,0.0,-0.01,1.5,0.0,0.01,1.5,4.19679835071874,6.289991616244046,1.5,7.561554795742468,56.28805150754684,3.905527436268302,18.391415510171548,5.226906463150721,-5.335977700399751,1.5,7.4694852027224865,-45.591609201485774,1.6892039824002132,18.49657195664342,101.8796607090326,-85.59258308925884,-85.46831528094486,-85.57347172741675,-85.48492898493608,1,1,1,1,4,1,60.0,-3.0,57.0,5,2,-45.0,0.0,-45.0,4,1,57.0,5,2,-45.0,-29.607797663691176,-29.607797663691176,1,-6.655769919643275,-6.539743968539913,0.2821250884325849,0.28904677990082706,0.5711718683334119
1140,123,0.0,-0.01,1.5,0.0,0.01,1.5,1.2117233763139912,1.9818591382666255,1.5,2.3229376196180365,58.55807518250035,3.1537811128986615,28.66526496059452,1.7323633300684587,-1.752949789917145,1.5,2.464531532226042,-45.338421113688085,2.4400362471268178,28.14445877994379,103.89649629618845,-75.36342560189466,-75.8204284576445,-75.29962227699377,-75.87056260899755,1,1,1,1,4,1,60.0,-3.0,57.0,5,2,-45.0,0.0,-45.0,4,2,60.0,5,2,-45.0,-2.428873456388195,-2.3995590993290987,0,3.4614571807028987,3.0792462839741974,1.6865860497405691,1.6002718123647393,3.2868578621053084
1141,123,0.0,-0.01,1.5,0.0,0.01,1.5,5.011172938351027,7.257653655342109,1.5,8.81960264405162,55.37618764100029,1.633244410765009,17.053204016258018,4.5962815095348315,-4.417406884669119,1.5,6.374895081459296,-43.863127327674675,3.6126531912618813,19.874057748263084,99.23931496867496,-86.92789327805872,-84.09082948932522,-86.91168322133026,-84.10971341612266,1,1,1,1,4,1,60.0,-3.0,57.0,5,2,-45.0,0.0,-45.0,4,0,54.0,5,2,-45.0,-24.384226471430342,-24.37232529513658,0,-8.10481314908814,-5.215328983813626,0.207530704102387,0.3795445782508497,0.5870752823532367
1142,123,0.0,-0.01,1.5,0.0,0.01,1.5,5.13619970973396,7.686565902501142,1.5,9.24466564196696,56.248966396411035,2.240217786348598,16.6440686128106,6.057896590391035,-5.833632811511556,1.5,8.410076270725227,-43.919580101483184,3.6254020524324972,17.465244018812637,100.16854649789423,-87.33644406061116,-86.49964321877565,-87.3208186247777,-86.51397299495972,1,1,1,1,4,1,60.0,-3.0,57.0,5,2,-45.0,0.0,-45.0,4,1,57.0,5,2,-45.0,-30.993223135630735,-30.993223135630735,1,-8.402376954447593,-7.612321958540865,0.194673201641011,0.23055685039365292,0.4252300520346639
1143,123,0.0,-0.01,1.5,0.0,0.01,1.5,4.878363209696428,7.577375921796547,1.5,9.011939495244167,57.226305599681936,4.903920607214085,16.865819685352054,4.588474262076213,-4.791193547224308,1.5,6.633975554725815,-46.238119700635266,2.3673154744420097,19.528057787016753,103.4644253003172,-87.1152764984912,-84.43682945057154,-87.09906755223625,-84.45574317129356,1,1,1,1,4,1,60.0,-3.0,57.0,5,2,-45.0,0.0,-45.0,4,1,57.0,5,2,-45.0,-51.710978724245365,-51.710978724245365,1,-8.153797382174524,-5.57412521872439,0.20536114313071485,0.3528361450195378,0.5581972881502526
